Parent Path,Name,Href,URL,Is External,ms.author,ms.topic,description,pivot,pivot_groups,hub-only,file_found,has_tabs,tab_count,tab_formats,has_images,image_count,image_formats,portal_steps
AI services > Speech,What is the Speech service?,ai-services/speech-service/overview.md?context=/azure/ai-foundry/context/context,https://learn.microsoft.com/azure/ai-foundry/ai-services/speech-service/overview.md?context=/azure/ai-foundry/context/context,False,eur,overview,"The Speech service provides speech to text, text to speech, and speech translation capabilities with an Azure resource. Add speech to your applications, tools, and devices with the Speech SDK, Speech Studio, or REST APIs.",,,False,True,False,0,,False,0,,False
AI services > Speech,Voice live with Foundry models quickstart,ai-services/speech-service/voice-live-quickstart.md?context=/azure/ai-foundry/context/context,https://learn.microsoft.com/azure/ai-foundry/ai-services/speech-service/voice-live-quickstart.md?context=/azure/ai-foundry/context/context,False,eur,how-to,Learn how to use voice live API for real-time voice agents with Azure AI Speech.,voice-live-quickstart,"ai-foundry-portal, programming-language-python",False,True,False,0,,False,0,,False
AI services > Speech,Voice live with Foundry agents quickstart,ai-services/speech-service/voice-live-agents-quickstart.md?context=/azure/ai-foundry/context/context,https://learn.microsoft.com/azure/ai-foundry/ai-services/speech-service/voice-live-agents-quickstart.md?context=/azure/ai-foundry/context/context,False,eur,how-to,Learn how to use voice live with agents for real-time voice agents with Azure AI Speech.,voice-live-quickstart,"ai-foundry-portal, programming-language-python",False,True,False,0,,False,0,,False
AI services > Speech,Real-time speech to text,ai-services/speech-service/get-started-speech-to-text.md?context=/azure/ai-foundry/context/context,https://learn.microsoft.com/azure/ai-foundry/ai-services/speech-service/get-started-speech-to-text.md?context=/azure/ai-foundry/context/context,False,eur,quickstart,"In this quickstart, learn how to use the Speech service for real-time speech to text conversion.",programming-languages-get-started-transcription,"ai-foundry, programming-language-csharp, programming-language-cpp, programming-language-go, programming-language-java, programming-language-javascript, programming-language-python, programming-language-swift, programming-language-typescript, programming-language-rest",False,True,False,0,,False,0,,False
AI services > Speech,Fast transcription,ai-services/speech-service/fast-transcription-create.md?context=/azure/ai-foundry/context/context,https://learn.microsoft.com/azure/ai-foundry/ai-services/speech-service/fast-transcription-create.md?context=/azure/ai-foundry/context/context,False,eur,how-to,"Learn how to use Azure AI Speech for fast transcriptions, where you submit audio get the transcription results faster than real-time.",,,False,True,True,5,"language-identification-on, locale-specified, multi-channel, multilingual-transcription-on, diarization-on",False,0,,True
AI services > Speech > Fine-tune your speech model,Custom speech fine-tuning,ai-services/speech-service/how-to-custom-speech-create-project.md?context=/azure/ai-foundry/context/context,https://learn.microsoft.com/azure/ai-foundry/ai-services/speech-service/how-to-custom-speech-create-project.md?context=/azure/ai-foundry/context/context,False,eur,how-to,Learn about how to customize speech models with fine-tuning.,foundry-speech-studio,"ai-foundry-portal, speech-studio",False,True,False,0,,True,2,"content, .png, content",True
AI services > Speech > Fine-tune your speech model,Custom voice fine-tuning,ai-services/speech-service/professional-voice-create-project.md?context=/azure/ai-foundry/context/context,https://learn.microsoft.com/azure/ai-foundry/ai-services/speech-service/professional-voice-create-project.md?context=/azure/ai-foundry/context/context,False,eur,how-to,Learn about how to create a project for professional voice.,foundry-speech-studio-rest,"ai-foundry-portal, speech-studio, rest-api",False,True,False,0,,False,0,,False
AI services > Speech > Fine-tune your speech model,Custom avatar fine-tuning,ai-services/speech-service/text-to-speech-avatar/custom-avatar-create.md?context=/azure/ai-foundry/context/context,https://learn.microsoft.com/azure/ai-foundry/ai-services/speech-service/text-to-speech-avatar/custom-avatar-create.md?context=/azure/ai-foundry/context/context,False,eur,how-to,Learn how to create a custom text to speech avatar.,foundry-speech-studio,"ai-foundry-portal, speech-studio",False,True,False,0,,False,0,,False
AI services > Speech,Pronunciation assessment,ai-services/speech-service/pronunciation-assessment-tool.md?context=/azure/ai-foundry/context/context,https://learn.microsoft.com/azure/ai-foundry/ai-services/speech-service/pronunciation-assessment-tool.md?context=/azure/ai-foundry/context/context,False,eur,how-to,"The pronunciation assessment tool in the Azure AI Foundry portal gives you feedback on the accuracy and fluency of your speech, no coding required.",,,False,True,True,2,"display, json",True,13,"content, .png, content, content, content, content, content, content, content, content, content, content, content, content",True
AI services > Speech,Speech translation,ai-services/speech-service/get-started-speech-translation.md?context=/azure/ai-foundry/context/context,https://learn.microsoft.com/azure/ai-foundry/ai-services/speech-service/get-started-speech-translation.md?context=/azure/ai-foundry/context/context,False,eur,quickstart,"In this quickstart, you translate speech from one language to text in another language.",programming-languages-speech-translation,"programming-language-csharp, programming-language-cpp, programming-language-go, programming-language-java, programming-language-javascript, programming-language-objectivec, programming-language-python, programming-language-swift, programming-language-typescript, programming-language-rest",False,True,False,0,,False,0,,False
AI services > Speech,Video translation,ai-services/speech-service/video-translation-get-started.md?context=/azure/ai-foundry/context/context,https://learn.microsoft.com/azure/ai-foundry/ai-services/speech-service/video-translation-get-started.md?context=/azure/ai-foundry/context/context,False,eur,how-to,Learn about how to use video translation.,foundry-speech-studio-rest,"ai-foundry-portal, speech-studio, rest-api",False,True,False,0,,False,0,,False
AI services > Speech,Audio content creation,ai-services/speech-service/how-to-audio-content-creation.md?context=/azure/ai-foundry/context/context,https://learn.microsoft.com/azure/ai-foundry/ai-services/speech-service/how-to-audio-content-creation.md?context=/azure/ai-foundry/context/context,False,eur,how-to,Audio content creation is an online tool that allows you to run text to speech synthesis without writing any code.,foundry-speech-studio,"ai-foundry-portal, speech-studio",False,True,False,0,,False,0,,False
AI services > Translator,What is Azure AI Translator?,ai-services/translator/overview.md?context=/azure/ai-foundry/context/context,https://learn.microsoft.com/azure/ai-foundry/ai-services/translator/overview.md?context=/azure/ai-foundry/context/context,False,lajanuar,overview,"Learn more about Azure AI Translator, a cloud-based neural machine translation solution that translates text across multiple languages and dialects.",,,False,True,False,0,,False,0,,False
AI services > Translator,Azure AI Translator language support,ai-services/translator/language-support.md?context=/azure/ai-foundry/context/context,https://learn.microsoft.com/azure/ai-foundry/ai-services/translator/language-support.md?context=/azure/ai-foundry/context/context,False,lajanuar,reference,Azure AI Translator supports the following languages for text to text translation using Neural Machine Translation (NMT).,,,False,True,False,0,,False,0,,False
AI services > Translator,Text translation,ai-services/translator/text-translation/overview.md?context=/azure/ai-foundry/context/context,https://learn.microsoft.com/azure/ai-foundry/ai-services/translator/text-translation/overview.md?context=/azure/ai-foundry/context/context,False,lajanuar,overview,"Integrate the Text translation API into your applications, websites, tools, and other solutions for multi-language user experiences.",,,False,True,False,0,,False,0,,False
AI services > Translator,Document translation,ai-services/translator/document-translation/overview.md?context=/azure/ai-foundry/context/context,https://learn.microsoft.com/azure/ai-foundry/ai-services/translator/document-translation/overview.md?context=/azure/ai-foundry/context/context,False,lajanuar,overview,An overview of the cloud-based asynchronous batch translation services and processes.,,,False,True,False,0,,False,0,,False
AI services > Translator,Custom Translator,ai-services/translator/custom-translator/overview.md?context=/azure/ai-foundry/context/context,https://learn.microsoft.com/azure/ai-foundry/ai-services/translator/custom-translator/overview.md?context=/azure/ai-foundry/context/context,False,lajanuar,overview,"Custom Translator offers similar capabilities to what Microsoft Translator Hub does for Statistical Machine Translation (SMT), but exclusively for Neural Machine Translation (NMT) systems.",,,False,True,False,0,,False,0,,False
AI services > Translator,Prebuilt solutions,ai-services/translator/solutions/overview.md?context=/azure/ai-foundry/context/context,https://learn.microsoft.com/azure/ai-foundry/ai-services/translator/solutions/overview.md?context=/azure/ai-foundry/context/context,False,lajanuar,overview,"Integrate the Azure AI Translator prebuilt solutions into your applications, websites, tools, and other solutions.",,,False,True,False,0,,False,0,,False
AI services > Vision > Azure Image Analysis,What is Image Analysis?,ai-foundry/toc-files/ai-services-section//azure/ai-services/computer-vision/overview-image-analysis?context=/azure/ai-foundry/context/context,https://learn.microsoft.com/azure/ai-foundry/ai-foundry/toc-files/ai-services-section//azure/ai-services/computer-vision/overview-image-analysis?context=/azure/ai-foundry/context/context,False,,,,,,False,False,False,0,,False,0,,False
AI services > Vision > Azure Image Analysis,Quickstart,ai-foundry/toc-files/ai-services-section//azure/ai-services/computer-vision/quickstarts-sdk/image-analysis-client-library-40?context=/azure/ai-foundry/context/context,https://learn.microsoft.com/azure/ai-foundry/ai-foundry/toc-files/ai-services-section//azure/ai-services/computer-vision/quickstarts-sdk/image-analysis-client-library-40?context=/azure/ai-foundry/context/context,False,,,,,,False,False,False,0,,False,0,,False
AI services > Vision > Azure Image Analysis,Optical Character Recognition concepts,ai-foundry/toc-files/ai-services-section//azure/ai-services/computer-vision/concept-ocr?context=/azure/ai-foundry/context/context,https://learn.microsoft.com/azure/ai-foundry/ai-foundry/toc-files/ai-services-section//azure/ai-services/computer-vision/concept-ocr?context=/azure/ai-foundry/context/context,False,,,,,,False,False,False,0,,False,0,,False
AI services > Vision > Azure Image Analysis,Image captioning concepts,ai-foundry/toc-files/ai-services-section//azure/ai-services/computer-vision/concept-describe-images-40?context=/azure/ai-foundry/context/context,https://learn.microsoft.com/azure/ai-foundry/ai-foundry/toc-files/ai-services-section//azure/ai-services/computer-vision/concept-describe-images-40?context=/azure/ai-foundry/context/context,False,,,,,,False,False,False,0,,False,0,,False
